feature_name,feature_source,importance
ConvNeXt_feature_390,ConvNeXt,0.016912026
ConvNeXt_feature_387,ConvNeXt,0.016899927
ConvNeXt_feature_210,ConvNeXt,0.016785031
ConvNeXt_feature_8,ConvNeXt,0.016767673
ConvNeXt_feature_285,ConvNeXt,0.016672907
ConvNeXt_feature_663,ConvNeXt,0.016527973
ConvNeXt_feature_74,ConvNeXt,0.016525907
ConvNeXt_feature_49,ConvNeXt,0.016500793
ConvNeXt_feature_140,ConvNeXt,0.016476728
ConvNeXt_feature_502,ConvNeXt,0.016458154
ConvNeXt_feature_765,ConvNeXt,0.016437229
ConvNeXt_feature_472,ConvNeXt,0.016386209
ConvNeXt_feature_722,ConvNeXt,0.016307648
ConvNeXt_feature_170,ConvNeXt,0.016190253
ConvNeXt_feature_938,ConvNeXt,0.016158383
ConvNeXt_feature_509,ConvNeXt,0.016143989
ConvNeXt_feature_594,ConvNeXt,0.016115895
ConvNeXt_feature_116,ConvNeXt,0.015962489
ConvNeXt_feature_574,ConvNeXt,0.015956223
ConvNeXt_feature_290,ConvNeXt,0.015954444
ConvNeXt_feature_377,ConvNeXt,0.015950205
ConvNeXt_feature_403,ConvNeXt,0.015885305
ConvNeXt_feature_539,ConvNeXt,0.01582412
ConvNeXt_feature_457,ConvNeXt,0.015761778
ConvNeXt_feature_374,ConvNeXt,0.015755411
ConvNeXt_feature_492,ConvNeXt,0.015729457
ConvNeXt_feature_55,ConvNeXt,0.015654357
ConvNeXt_feature_478,ConvNeXt,0.01561413
ConvNeXt_feature_653,ConvNeXt,0.015538814
ConvNeXt_feature_75,ConvNeXt,0.0155331455
ConvNeXt_feature_394,ConvNeXt,0.015510965
ConvNeXt_feature_786,ConvNeXt,0.015415875
ConvNeXt_feature_984,ConvNeXt,0.01537465
ConvNeXt_feature_288,ConvNeXt,0.0153674055
ConvNeXt_feature_981,ConvNeXt,0.01536429
ConvNeXt_feature_393,ConvNeXt,0.015299922
ConvNeXt_feature_980,ConvNeXt,0.015172074
ConvNeXt_feature_397,ConvNeXt,0.015051929
ConvNeXt_feature_316,ConvNeXt,0.015017392
ConvNeXt_feature_962,ConvNeXt,0.0149876075
ConvNeXt_feature_586,ConvNeXt,0.014983604
ConvNeXt_feature_769,ConvNeXt,0.014982397
ConvNeXt_feature_975,ConvNeXt,0.014946603
ConvNeXt_feature_964,ConvNeXt,0.014899681
ConvNeXt_feature_386,ConvNeXt,0.014779304
ConvNeXt_feature_270,ConvNeXt,0.014739736
ConvNeXt_feature_705,ConvNeXt,0.014739465
ConvNeXt_feature_359,ConvNeXt,0.014672877
ConvNeXt_feature_602,ConvNeXt,0.014648099
ConvNeXt_feature_642,ConvNeXt,0.014612338
ConvNeXt_feature_50,ConvNeXt,0.014582675
ConvNeXt_feature_775,ConvNeXt,0.01455214
ConvNeXt_feature_549,ConvNeXt,0.014530301
ConvNeXt_feature_560,ConvNeXt,0.014529673
ConvNeXt_feature_920,ConvNeXt,0.014507649
ConvNeXt_feature_800,ConvNeXt,0.014485284
ConvNeXt_feature_669,ConvNeXt,0.01436908
ConvNeXt_feature_156,ConvNeXt,0.014302412
ConvNeXt_feature_826,ConvNeXt,0.014194609
ConvNeXt_feature_741,ConvNeXt,0.014169448
ConvNeXt_feature_425,ConvNeXt,0.014146228
ConvNeXt_feature_856,ConvNeXt,0.014145672
ConvNeXt_feature_556,ConvNeXt,0.014105469
ConvNeXt_feature_840,ConvNeXt,0.014043617
ConvNeXt_feature_778,ConvNeXt,0.01401972
ConvNeXt_feature_969,ConvNeXt,0.01400152
ConvNeXt_feature_158,ConvNeXt,0.013957663
ConvNeXt_feature_174,ConvNeXt,0.013926417
ConvNeXt_feature_157,ConvNeXt,0.013908726
ConvNeXt_feature_960,ConvNeXt,0.013905295
ConvNeXt_feature_620,ConvNeXt,0.013897467
ConvNeXt_feature_283,ConvNeXt,0.013890741
ConvNeXt_feature_838,ConvNeXt,0.013879258
ConvNeXt_feature_818,ConvNeXt,0.0138203995
ConvNeXt_feature_226,ConvNeXt,0.013796558
ConvNeXt_feature_208,ConvNeXt,0.01379095
ConvNeXt_feature_746,ConvNeXt,0.0137583
ConvNeXt_feature_48,ConvNeXt,0.013754737
ConvNeXt_feature_535,ConvNeXt,0.013732746
ConvNeXt_feature_154,ConvNeXt,0.013687573
ConvNeXt_feature_621,ConvNeXt,0.013667178
ConvNeXt_feature_977,ConvNeXt,0.013656329
ConvNeXt_feature_517,ConvNeXt,0.013600347
ConvNeXt_feature_12,ConvNeXt,0.0135673275
ConvNeXt_feature_159,ConvNeXt,0.013556281
ConvNeXt_feature_507,ConvNeXt,0.013510723
ConvNeXt_feature_213,ConvNeXt,0.013509191
ConvNeXt_feature_447,ConvNeXt,0.013493189
ConvNeXt_feature_76,ConvNeXt,0.013486506
ConvNeXt_feature_125,ConvNeXt,0.01348407
ConvNeXt_feature_43,ConvNeXt,0.013470655
ConvNeXt_feature_674,ConvNeXt,0.013464399
ConvNeXt_feature_721,ConvNeXt,0.0134221325
ConvNeXt_feature_106,ConvNeXt,0.0134039195
ConvNeXt_feature_516,ConvNeXt,0.013392811
ConvNeXt_feature_68,ConvNeXt,0.0133155985
ConvNeXt_feature_529,ConvNeXt,0.013264796
ConvNeXt_feature_350,ConvNeXt,0.013230275
ConvNeXt_feature_998,ConvNeXt,0.01317177
ConvNeXt_feature_771,ConvNeXt,0.013137754
ConvNeXt_feature_96,ConvNeXt,0.013137431
ConvNeXt_feature_24,ConvNeXt,0.013087144
ConvNeXt_feature_526,ConvNeXt,0.013072588
ConvNeXt_feature_983,ConvNeXt,0.013045871
ConvNeXt_feature_752,ConvNeXt,0.013033448
ConvNeXt_feature_591,ConvNeXt,0.013028141
ConvNeXt_feature_717,ConvNeXt,0.012980692
ConvNeXt_feature_791,ConvNeXt,0.012963595
ConvNeXt_feature_354,ConvNeXt,0.012940829
ConvNeXt_feature_498,ConvNeXt,0.012938397
ConvNeXt_feature_641,ConvNeXt,0.0129176015
ConvNeXt_feature_825,ConvNeXt,0.012895692
ConvNeXt_feature_836,ConvNeXt,0.012884379
ConvNeXt_feature_70,ConvNeXt,0.0128790215
ConvNeXt_feature_35,ConvNeXt,0.012877468
ConvNeXt_feature_558,ConvNeXt,0.012775867
ConvNeXt_feature_313,ConvNeXt,0.012708376
ConvNeXt_feature_223,ConvNeXt,0.012705285
ConvNeXt_feature_234,ConvNeXt,0.012695041
ConvNeXt_feature_736,ConvNeXt,0.012677216
ConvNeXt_feature_707,ConvNeXt,0.012551197
ConvNeXt_feature_221,ConvNeXt,0.012426861
ConvNeXt_feature_152,ConvNeXt,0.012389085
ConvNeXt_feature_1007,ConvNeXt,0.012369948
ConvNeXt_feature_618,ConvNeXt,0.012330687
ConvNeXt_feature_318,ConvNeXt,0.012324117
ConvNeXt_feature_614,ConvNeXt,0.012272999
ConvNeXt_feature_573,ConvNeXt,0.012249606
ConvNeXt_feature_803,ConvNeXt,0.012209301
ConvNeXt_feature_19,ConvNeXt,0.012209258
ConvNeXt_feature_44,ConvNeXt,0.012183492
ConvNeXt_feature_31,ConvNeXt,0.0121563
ConvNeXt_feature_299,ConvNeXt,0.012133425
ConvNeXt_feature_276,ConvNeXt,0.012114599
ConvNeXt_feature_854,ConvNeXt,0.01209642
ConvNeXt_feature_90,ConvNeXt,0.012003654
ConvNeXt_feature_852,ConvNeXt,0.011985091
ConvNeXt_feature_631,ConvNeXt,0.011944472
ConvNeXt_feature_993,ConvNeXt,0.011942505
ConvNeXt_feature_67,ConvNeXt,0.011929966
ConvNeXt_feature_384,ConvNeXt,0.011903811
ConvNeXt_feature_439,ConvNeXt,0.011901888
ConvNeXt_feature_1008,ConvNeXt,0.011901569
ConvNeXt_feature_690,ConvNeXt,0.011823882
ConvNeXt_feature_324,ConvNeXt,0.011790592
ConvNeXt_feature_28,ConvNeXt,0.0117847
ConvNeXt_feature_770,ConvNeXt,0.011770626
ConvNeXt_feature_194,ConvNeXt,0.011696226
ConvNeXt_feature_912,ConvNeXt,0.011673377
ConvNeXt_feature_901,ConvNeXt,0.011661741
ConvNeXt_feature_559,ConvNeXt,0.011660296
ConvNeXt_feature_141,ConvNeXt,0.01164872
ConvNeXt_feature_309,ConvNeXt,0.011646191
ConvNeXt_feature_424,ConvNeXt,0.01164596
ConvNeXt_feature_957,ConvNeXt,0.011607308
ConvNeXt_feature_889,ConvNeXt,0.011592884
ConvNeXt_feature_342,ConvNeXt,0.011576752
ConvNeXt_feature_149,ConvNeXt,0.011545771
ConvNeXt_feature_866,ConvNeXt,0.011544636
ConvNeXt_feature_427,ConvNeXt,0.011539816
ConvNeXt_feature_842,ConvNeXt,0.01153444
ConvNeXt_feature_396,ConvNeXt,0.01152462
ConvNeXt_feature_176,ConvNeXt,0.011475619
ConvNeXt_feature_805,ConvNeXt,0.011447787
ConvNeXt_feature_275,ConvNeXt,0.011442045
ConvNeXt_feature_627,ConvNeXt,0.011438576
ConvNeXt_feature_562,ConvNeXt,0.011422516
ConvNeXt_feature_151,ConvNeXt,0.011370169
ConvNeXt_feature_872,ConvNeXt,0.011301432
ConvNeXt_feature_280,ConvNeXt,0.011295767
ConvNeXt_feature_576,ConvNeXt,0.011287152
ConvNeXt_feature_794,ConvNeXt,0.011286808
ConvNeXt_feature_801,ConvNeXt,0.011242266
ConvNeXt_feature_714,ConvNeXt,0.011236927
ConvNeXt_feature_942,ConvNeXt,0.011219519
ConvNeXt_feature_417,ConvNeXt,0.011174003
ConvNeXt_feature_726,ConvNeXt,0.011156412
ConvNeXt_feature_577,ConvNeXt,0.011056104
ConvNeXt_feature_27,ConvNeXt,0.011030836
ConvNeXt_feature_890,ConvNeXt,0.011007323
ConvNeXt_feature_686,ConvNeXt,0.010949611
ConvNeXt_feature_806,ConvNeXt,0.010936526
ConvNeXt_feature_451,ConvNeXt,0.010931121
ConvNeXt_feature_448,ConvNeXt,0.010909639
ConvNeXt_feature_94,ConvNeXt,0.010863636
ConvNeXt_feature_247,ConvNeXt,0.010834375
ConvNeXt_feature_191,ConvNeXt,0.010819702
ConvNeXt_feature_184,ConvNeXt,0.010818262
ConvNeXt_feature_850,ConvNeXt,0.010809454
VisionMamba_feature_330,Vision_Mamba,0.010772663
ConvNeXt_feature_13,ConvNeXt,0.01076254
ConvNeXt_feature_291,ConvNeXt,0.010733846
ConvNeXt_feature_531,ConvNeXt,0.010714342
ConvNeXt_feature_58,ConvNeXt,0.010674776
ConvNeXt_feature_134,ConvNeXt,0.010652534
ConvNeXt_feature_383,ConvNeXt,0.010643713
ConvNeXt_feature_411,ConvNeXt,0.010631015
ConvNeXt_feature_266,ConvNeXt,0.010619575
ConvNeXt_feature_161,ConvNeXt,0.010597008
ConvNeXt_feature_677,ConvNeXt,0.010563313
ConvNeXt_feature_36,ConvNeXt,0.010548068
ConvNeXt_feature_62,ConvNeXt,0.0105375
ConvNeXt_feature_600,ConvNeXt,0.010463568
ConvNeXt_feature_982,ConvNeXt,0.010420099
ConvNeXt_feature_363,ConvNeXt,0.010344192
ConvNeXt_feature_958,ConvNeXt,0.010343706
ConvNeXt_feature_530,ConvNeXt,0.010289373
ConvNeXt_feature_423,ConvNeXt,0.010241906
ConvNeXt_feature_207,ConvNeXt,0.010239367
ConvNeXt_feature_186,ConvNeXt,0.010227668
ConvNeXt_feature_682,ConvNeXt,0.010209852
ConvNeXt_feature_787,ConvNeXt,0.0101668835
ConvNeXt_feature_25,ConvNeXt,0.010158397
ConvNeXt_feature_555,ConvNeXt,0.010151326
ConvNeXt_feature_585,ConvNeXt,0.010128309
ConvNeXt_feature_16,ConvNeXt,0.010122497
ConvNeXt_feature_710,ConvNeXt,0.01008423
ConvNeXt_feature_121,ConvNeXt,0.010060685
ConvNeXt_feature_92,ConvNeXt,0.010046547
ConvNeXt_feature_89,ConvNeXt,0.010016225
ConvNeXt_feature_684,ConvNeXt,0.009984736
ConvNeXt_feature_258,ConvNeXt,0.009956526
ConvNeXt_feature_759,ConvNeXt,0.009951728
ConvNeXt_feature_501,ConvNeXt,0.009939622
ConvNeXt_feature_192,ConvNeXt,0.00991976
ConvNeXt_feature_553,ConvNeXt,0.009911535
ConvNeXt_feature_265,ConvNeXt,0.009880306
ConvNeXt_feature_768,ConvNeXt,0.009877567
ConvNeXt_feature_760,ConvNeXt,0.009852565
ConvNeXt_feature_622,ConvNeXt,0.009852419
ConvNeXt_feature_727,ConvNeXt,0.009829201
ConvNeXt_feature_200,ConvNeXt,0.009771702
ConvNeXt_feature_630,ConvNeXt,0.009750863
ConvNeXt_feature_222,ConvNeXt,0.009721603
ConvNeXt_feature_685,ConvNeXt,0.009702443
ConvNeXt_feature_972,ConvNeXt,0.009693531
ConvNeXt_feature_464,ConvNeXt,0.009692586
ConvNeXt_feature_117,ConvNeXt,0.009673436
ConvNeXt_feature_314,ConvNeXt,0.009669982
ConvNeXt_feature_887,ConvNeXt,0.009665935
ConvNeXt_feature_181,ConvNeXt,0.009653847
ConvNeXt_feature_744,ConvNeXt,0.009648388
ConvNeXt_feature_113,ConvNeXt,0.009636319
ConvNeXt_feature_248,ConvNeXt,0.009607882
ConvNeXt_feature_853,ConvNeXt,0.009597829
ConvNeXt_feature_534,ConvNeXt,0.009592434
ConvNeXt_feature_463,ConvNeXt,0.009582885
ConvNeXt_feature_939,ConvNeXt,0.00958032
ConvNeXt_feature_608,ConvNeXt,0.009571756
ConvNeXt_feature_985,ConvNeXt,0.009567585
ConvNeXt_feature_974,ConvNeXt,0.009546273
ConvNeXt_feature_392,ConvNeXt,0.009545928
ConvNeXt_feature_391,ConvNeXt,0.009532302
ConvNeXt_feature_814,ConvNeXt,0.009512073
ConvNeXt_feature_304,ConvNeXt,0.009511714
ConvNeXt_feature_211,ConvNeXt,0.00951088
ConvNeXt_feature_238,ConvNeXt,0.00948099
ConvNeXt_feature_646,ConvNeXt,0.009476723
ConvNeXt_feature_922,ConvNeXt,0.009469051
ConvNeXt_feature_338,ConvNeXt,0.009439168
ConvNeXt_feature_924,ConvNeXt,0.00943232
ConvNeXt_feature_481,ConvNeXt,0.009419702
ConvNeXt_feature_798,ConvNeXt,0.009389972
ConvNeXt_feature_259,ConvNeXt,0.009366019
ConvNeXt_feature_315,ConvNeXt,0.009333387
ConvNeXt_feature_545,ConvNeXt,0.009296164
ConvNeXt_feature_311,ConvNeXt,0.009292755
ConvNeXt_feature_597,ConvNeXt,0.009284364
ConvNeXt_feature_81,ConvNeXt,0.009266801
ConvNeXt_feature_201,ConvNeXt,0.009251235
ConvNeXt_feature_336,ConvNeXt,0.009227731
ConvNeXt_feature_60,ConvNeXt,0.00915611
ConvNeXt_feature_835,ConvNeXt,0.009154787
ConvNeXt_feature_361,ConvNeXt,0.009107838
ConvNeXt_feature_422,ConvNeXt,0.009073711
ConvNeXt_feature_206,ConvNeXt,0.009068985
ConvNeXt_feature_732,ConvNeXt,0.009067213
ConvNeXt_feature_328,ConvNeXt,0.009029985
ConvNeXt_feature_98,ConvNeXt,0.009011068
ConvNeXt_feature_77,ConvNeXt,0.008986735
ConvNeXt_feature_703,ConvNeXt,0.008928155
ConvNeXt_feature_709,ConvNeXt,0.0089099035
ConvNeXt_feature_753,ConvNeXt,0.008901393
ConvNeXt_feature_333,ConvNeXt,0.008866095
ConvNeXt_feature_570,ConvNeXt,0.008857716
ConvNeXt_feature_810,ConvNeXt,0.008808129
ConvNeXt_feature_332,ConvNeXt,0.008799741
ConvNeXt_feature_402,ConvNeXt,0.008787426
ConvNeXt_feature_83,ConvNeXt,0.008776115
ConvNeXt_feature_532,ConvNeXt,0.008769281
ConvNeXt_feature_41,ConvNeXt,0.008759197
ConvNeXt_feature_795,ConvNeXt,0.008754063
ConvNeXt_feature_437,ConvNeXt,0.008734083
ConvNeXt_feature_269,ConvNeXt,0.008709841
ConvNeXt_feature_913,ConvNeXt,0.008688941
ConvNeXt_feature_477,ConvNeXt,0.008685141
VisionMamba_feature_413,Vision_Mamba,0.008664404
ConvNeXt_feature_552,ConvNeXt,0.008661897
ConvNeXt_feature_763,ConvNeXt,0.008661277
ConvNeXt_feature_513,ConvNeXt,0.008631023
ConvNeXt_feature_63,ConvNeXt,0.008625622
ConvNeXt_feature_679,ConvNeXt,0.008586717
ConvNeXt_feature_648,ConvNeXt,0.008586119
ConvNeXt_feature_148,ConvNeXt,0.0085470425
ConvNeXt_feature_500,ConvNeXt,0.008520835
ConvNeXt_feature_137,ConvNeXt,0.008512513
ConvNeXt_feature_331,ConvNeXt,0.008446966
ConvNeXt_feature_353,ConvNeXt,0.008413831
ConvNeXt_feature_891,ConvNeXt,0.0083771255
ConvNeXt_feature_634,ConvNeXt,0.008353107
ConvNeXt_feature_17,ConvNeXt,0.008330706
ConvNeXt_feature_99,ConvNeXt,0.008284212
ConvNeXt_feature_467,ConvNeXt,0.008283775
ConvNeXt_feature_751,ConvNeXt,0.008274254
ConvNeXt_feature_289,ConvNeXt,0.008250784
ConvNeXt_feature_514,ConvNeXt,0.008236929
ConvNeXt_feature_822,ConvNeXt,0.008236239
ConvNeXt_feature_327,ConvNeXt,0.008212573
ConvNeXt_feature_38,ConvNeXt,0.008177665
ConvNeXt_feature_588,ConvNeXt,0.008132751
ConvNeXt_feature_272,ConvNeXt,0.008116047
ConvNeXt_feature_235,ConvNeXt,0.008106877
ConvNeXt_feature_123,ConvNeXt,0.008063577
ConvNeXt_feature_809,ConvNeXt,0.008057982
ConvNeXt_feature_131,ConvNeXt,0.008052469
ConvNeXt_feature_142,ConvNeXt,0.008042463
ConvNeXt_feature_445,ConvNeXt,0.008040669
ConvNeXt_feature_468,ConvNeXt,0.008033391
ConvNeXt_feature_688,ConvNeXt,0.008031369
ConvNeXt_feature_163,ConvNeXt,0.007997209
ConvNeXt_feature_649,ConvNeXt,0.007987661
ConvNeXt_feature_812,ConvNeXt,0.007967406
ConvNeXt_feature_10,ConvNeXt,0.007965554
ConvNeXt_feature_462,ConvNeXt,0.0079596285
ConvNeXt_feature_40,ConvNeXt,0.007949509
VisionMamba_feature_294,Vision_Mamba,0.007946868
ConvNeXt_feature_30,ConvNeXt,0.0079303365
ConvNeXt_feature_296,ConvNeXt,0.007929501
ConvNeXt_feature_452,ConvNeXt,0.007927789
ConvNeXt_feature_937,ConvNeXt,0.00788147
ConvNeXt_feature_317,ConvNeXt,0.007880276
ConvNeXt_feature_916,ConvNeXt,0.007839466
ConvNeXt_feature_915,ConvNeXt,0.007823333
ConvNeXt_feature_250,ConvNeXt,0.007782208
ConvNeXt_feature_834,ConvNeXt,0.0077568
ConvNeXt_feature_996,ConvNeXt,0.007732698
ConvNeXt_feature_966,ConvNeXt,0.0077304137
ConvNeXt_feature_668,ConvNeXt,0.0077197067
ConvNeXt_feature_650,ConvNeXt,0.0076780873
ConvNeXt_feature_216,ConvNeXt,0.0076756314
ConvNeXt_feature_598,ConvNeXt,0.0076725027
ConvNeXt_feature_205,ConvNeXt,0.00766367
ConvNeXt_feature_364,ConvNeXt,0.007637432
ConvNeXt_feature_660,ConvNeXt,0.0076352335
ConvNeXt_feature_632,ConvNeXt,0.007604681
ConvNeXt_feature_542,ConvNeXt,0.007604565
ConvNeXt_feature_979,ConvNeXt,0.00758534
ConvNeXt_feature_337,ConvNeXt,0.0075847465
ConvNeXt_feature_799,ConvNeXt,0.007568047
ConvNeXt_feature_475,ConvNeXt,0.0075639053
ConvNeXt_feature_756,ConvNeXt,0.007544473
ConvNeXt_feature_523,ConvNeXt,0.007543036
ConvNeXt_feature_87,ConvNeXt,0.007523937
ConvNeXt_feature_546,ConvNeXt,0.007480384
ConvNeXt_feature_584,ConvNeXt,0.0074461824
ConvNeXt_feature_23,ConvNeXt,0.0074269525
ConvNeXt_feature_796,ConvNeXt,0.007411709
ConvNeXt_feature_816,ConvNeXt,0.007405728
