feature_name,feature_source,importance
ConvNeXt_feature_307,ConvNeXt,0.042782996
ConvNeXt_feature_284,ConvNeXt,0.042674553
ConvNeXt_feature_631,ConvNeXt,0.042463847
ConvNeXt_feature_277,ConvNeXt,0.042321958
ConvNeXt_feature_361,ConvNeXt,0.042225193
ConvNeXt_feature_725,ConvNeXt,0.042184327
ConvNeXt_feature_832,ConvNeXt,0.042122222
ConvNeXt_feature_798,ConvNeXt,0.042114493
ConvNeXt_feature_11,ConvNeXt,0.041728932
ConvNeXt_feature_609,ConvNeXt,0.04166101
ConvNeXt_feature_103,ConvNeXt,0.041333813
ConvNeXt_feature_305,ConvNeXt,0.0410921
ConvNeXt_feature_179,ConvNeXt,0.04104334
ConvNeXt_feature_554,ConvNeXt,0.040888656
ConvNeXt_feature_953,ConvNeXt,0.04087423
ConvNeXt_feature_645,ConvNeXt,0.040689003
ConvNeXt_feature_973,ConvNeXt,0.040556584
ConvNeXt_feature_239,ConvNeXt,0.04052534
ConvNeXt_feature_126,ConvNeXt,0.04027446
ConvNeXt_feature_615,ConvNeXt,0.0401277
ConvNeXt_feature_256,ConvNeXt,0.03993047
ConvNeXt_feature_383,ConvNeXt,0.039730936
ConvNeXt_feature_709,ConvNeXt,0.03972354
ConvNeXt_feature_272,ConvNeXt,0.039708845
ConvNeXt_feature_557,ConvNeXt,0.03964839
ConvNeXt_feature_750,ConvNeXt,0.039537232
ConvNeXt_feature_605,ConvNeXt,0.03920651
ConvNeXt_feature_845,ConvNeXt,0.038782652
ConvNeXt_feature_416,ConvNeXt,0.038701475
ConvNeXt_feature_478,ConvNeXt,0.038554776
ConvNeXt_feature_728,ConvNeXt,0.038458772
ConvNeXt_feature_391,ConvNeXt,0.038452435
ConvNeXt_feature_120,ConvNeXt,0.038134385
ConvNeXt_feature_684,ConvNeXt,0.038036745
ConvNeXt_feature_743,ConvNeXt,0.037826262
ConvNeXt_feature_654,ConvNeXt,0.03778109
ConvNeXt_feature_104,ConvNeXt,0.03751497
ConvNeXt_feature_862,ConvNeXt,0.037432235
ConvNeXt_feature_971,ConvNeXt,0.03717226
ConvNeXt_feature_627,ConvNeXt,0.037150655
ConvNeXt_feature_491,ConvNeXt,0.036668226
ConvNeXt_feature_888,ConvNeXt,0.036652092
ConvNeXt_feature_180,ConvNeXt,0.03638296
ConvNeXt_feature_1001,ConvNeXt,0.03608914
ConvNeXt_feature_784,ConvNeXt,0.036073733
ConvNeXt_feature_550,ConvNeXt,0.03600479
ConvNeXt_feature_968,ConvNeXt,0.035946164
ConvNeXt_feature_836,ConvNeXt,0.035689708
ConvNeXt_feature_385,ConvNeXt,0.03560459
ConvNeXt_feature_129,ConvNeXt,0.03555085
ConvNeXt_feature_690,ConvNeXt,0.035432305
ConvNeXt_feature_672,ConvNeXt,0.03536695
ConvNeXt_feature_407,ConvNeXt,0.035114113
ConvNeXt_feature_194,ConvNeXt,0.035006292
ConvNeXt_feature_941,ConvNeXt,0.0349342
ConvNeXt_feature_997,ConvNeXt,0.03484298
ConvNeXt_feature_225,ConvNeXt,0.03480842
ConvNeXt_feature_34,ConvNeXt,0.034799043
ConvNeXt_feature_430,ConvNeXt,0.034774527
ConvNeXt_feature_202,ConvNeXt,0.034767676
ConvNeXt_feature_996,ConvNeXt,0.03470585
ConvNeXt_feature_390,ConvNeXt,0.034557715
ConvNeXt_feature_415,ConvNeXt,0.034547966
ConvNeXt_feature_919,ConvNeXt,0.034528
ConvNeXt_feature_755,ConvNeXt,0.03452721
ConvNeXt_feature_553,ConvNeXt,0.03449463
ConvNeXt_feature_724,ConvNeXt,0.034360602
ConvNeXt_feature_80,ConvNeXt,0.034333117
ConvNeXt_feature_466,ConvNeXt,0.034253158
ConvNeXt_feature_495,ConvNeXt,0.034225356
ConvNeXt_feature_72,ConvNeXt,0.033964805
ConvNeXt_feature_859,ConvNeXt,0.033920366
ConvNeXt_feature_521,ConvNeXt,0.03378557
ConvNeXt_feature_679,ConvNeXt,0.033672675
ConvNeXt_feature_834,ConvNeXt,0.033285815
ConvNeXt_feature_688,ConvNeXt,0.03325964
ConvNeXt_feature_432,ConvNeXt,0.033254173
ConvNeXt_feature_650,ConvNeXt,0.033173323
ConvNeXt_feature_340,ConvNeXt,0.033167254
ConvNeXt_feature_796,ConvNeXt,0.03316172
ConvNeXt_feature_870,ConvNeXt,0.033161048
ConvNeXt_feature_792,ConvNeXt,0.03299215
ConvNeXt_feature_885,ConvNeXt,0.032982405
ConvNeXt_feature_980,ConvNeXt,0.032966163
ConvNeXt_feature_2,ConvNeXt,0.03291634
ConvNeXt_feature_969,ConvNeXt,0.032851767
ConvNeXt_feature_1005,ConvNeXt,0.032694392
ConvNeXt_feature_237,ConvNeXt,0.032421507
ConvNeXt_feature_952,ConvNeXt,0.032341976
ConvNeXt_feature_986,ConvNeXt,0.032043844
ConvNeXt_feature_515,ConvNeXt,0.03187737
ConvNeXt_feature_738,ConvNeXt,0.031876553
ConvNeXt_feature_356,ConvNeXt,0.031763256
ConvNeXt_feature_121,ConvNeXt,0.031714782
ConvNeXt_feature_7,ConvNeXt,0.0316176
ConvNeXt_feature_509,ConvNeXt,0.031568278
ConvNeXt_feature_770,ConvNeXt,0.031477246
ConvNeXt_feature_437,ConvNeXt,0.03138013
ConvNeXt_feature_1012,ConvNeXt,0.03135965
ConvNeXt_feature_558,ConvNeXt,0.031275425
ConvNeXt_feature_527,ConvNeXt,0.03126294
ConvNeXt_feature_461,ConvNeXt,0.031258184
ConvNeXt_feature_731,ConvNeXt,0.031133572
ConvNeXt_feature_960,ConvNeXt,0.031079097
ConvNeXt_feature_820,ConvNeXt,0.030985894
ConvNeXt_feature_367,ConvNeXt,0.030939464
ConvNeXt_feature_607,ConvNeXt,0.030938167
ConvNeXt_feature_954,ConvNeXt,0.030664997
ConvNeXt_feature_403,ConvNeXt,0.030627662
ConvNeXt_feature_205,ConvNeXt,0.030492287
ConvNeXt_feature_765,ConvNeXt,0.030298242
ConvNeXt_feature_572,ConvNeXt,0.03021331
ConvNeXt_feature_632,ConvNeXt,0.030167207
ConvNeXt_feature_760,ConvNeXt,0.030109935
ConvNeXt_feature_839,ConvNeXt,0.030098358
ConvNeXt_feature_144,ConvNeXt,0.030062424
ConvNeXt_feature_569,ConvNeXt,0.029854542
ConvNeXt_feature_265,ConvNeXt,0.029852854
ConvNeXt_feature_251,ConvNeXt,0.029818285
ConvNeXt_feature_860,ConvNeXt,0.02966917
ConvNeXt_feature_636,ConvNeXt,0.029534582
ConvNeXt_feature_514,ConvNeXt,0.029482437
ConvNeXt_feature_574,ConvNeXt,0.02932489
ConvNeXt_feature_377,ConvNeXt,0.029316088
ConvNeXt_feature_111,ConvNeXt,0.029165646
ConvNeXt_feature_451,ConvNeXt,0.029141555
ConvNeXt_feature_812,ConvNeXt,0.02895378
ConvNeXt_feature_584,ConvNeXt,0.02894391
ConvNeXt_feature_156,ConvNeXt,0.028838245
ConvNeXt_feature_994,ConvNeXt,0.028817222
ConvNeXt_feature_901,ConvNeXt,0.02876294
ConvNeXt_feature_442,ConvNeXt,0.028686695
ConvNeXt_feature_643,ConvNeXt,0.0286442
ConvNeXt_feature_929,ConvNeXt,0.02844225
ConvNeXt_feature_21,ConvNeXt,0.0284261
ConvNeXt_feature_683,ConvNeXt,0.028393678
ConvNeXt_feature_673,ConvNeXt,0.02814858
ConvNeXt_feature_388,ConvNeXt,0.027962204
ConvNeXt_feature_529,ConvNeXt,0.027825123
ConvNeXt_feature_250,ConvNeXt,0.027797442
ConvNeXt_feature_900,ConvNeXt,0.027608147
ConvNeXt_feature_374,ConvNeXt,0.027437093
ConvNeXt_feature_288,ConvNeXt,0.027404143
ConvNeXt_feature_857,ConvNeXt,0.027391024
ConvNeXt_feature_433,ConvNeXt,0.027353263
ConvNeXt_feature_956,ConvNeXt,0.027114743
ConvNeXt_feature_101,ConvNeXt,0.026968606
ConvNeXt_feature_393,ConvNeXt,0.02694382
ConvNeXt_feature_506,ConvNeXt,0.026873106
ConvNeXt_feature_380,ConvNeXt,0.026871748
ConvNeXt_feature_706,ConvNeXt,0.026862707
ConvNeXt_feature_936,ConvNeXt,0.026843525
ConvNeXt_feature_932,ConvNeXt,0.026730929
ConvNeXt_feature_873,ConvNeXt,0.026657254
ConvNeXt_feature_259,ConvNeXt,0.026380686
ConvNeXt_feature_896,ConvNeXt,0.026338406
ConvNeXt_feature_964,ConvNeXt,0.026290692
ConvNeXt_feature_443,ConvNeXt,0.026241332
ConvNeXt_feature_810,ConvNeXt,0.02621326
ConvNeXt_feature_663,ConvNeXt,0.026187181
ConvNeXt_feature_320,ConvNeXt,0.026000414
ConvNeXt_feature_431,ConvNeXt,0.025913203
ConvNeXt_feature_695,ConvNeXt,0.025882686
ConvNeXt_feature_716,ConvNeXt,0.025563698
ConvNeXt_feature_756,ConvNeXt,0.02556066
ConvNeXt_feature_976,ConvNeXt,0.025495918
ConvNeXt_feature_164,ConvNeXt,0.025247412
ConvNeXt_feature_346,ConvNeXt,0.024964562
ConvNeXt_feature_817,ConvNeXt,0.024878956
ConvNeXt_feature_908,ConvNeXt,0.024866313
ConvNeXt_feature_566,ConvNeXt,0.02486502
ConvNeXt_feature_321,ConvNeXt,0.024740161
ConvNeXt_feature_651,ConvNeXt,0.024667608
ConvNeXt_feature_739,ConvNeXt,0.024650127
ConvNeXt_feature_335,ConvNeXt,0.024597352
ConvNeXt_feature_222,ConvNeXt,0.024470517
ConvNeXt_feature_634,ConvNeXt,0.024450775
ConvNeXt_feature_744,ConvNeXt,0.024408016
ConvNeXt_feature_381,ConvNeXt,0.024361439
ConvNeXt_feature_267,ConvNeXt,0.024361184
ConvNeXt_feature_456,ConvNeXt,0.024300192
ConvNeXt_feature_910,ConvNeXt,0.024213562
ConvNeXt_feature_882,ConvNeXt,0.023990769
ConvNeXt_feature_454,ConvNeXt,0.023989914
ConvNeXt_feature_434,ConvNeXt,0.023973407
ConvNeXt_feature_152,ConvNeXt,0.023925073
ConvNeXt_feature_312,ConvNeXt,0.023885379
ConvNeXt_feature_729,ConvNeXt,0.023860577
ConvNeXt_feature_682,ConvNeXt,0.023762112
ConvNeXt_feature_727,ConvNeXt,0.023573894
ConvNeXt_feature_867,ConvNeXt,0.023558374
ConvNeXt_feature_923,ConvNeXt,0.023542253
ConvNeXt_feature_131,ConvNeXt,0.02341046
ConvNeXt_feature_29,ConvNeXt,0.023383128
ConvNeXt_feature_368,ConvNeXt,0.022966279
ConvNeXt_feature_484,ConvNeXt,0.022931946
ConvNeXt_feature_271,ConvNeXt,0.022908034
ConvNeXt_feature_991,ConvNeXt,0.022902215
ConvNeXt_feature_450,ConvNeXt,0.022878561
ConvNeXt_feature_678,ConvNeXt,0.022585467
ConvNeXt_feature_680,ConvNeXt,0.022259409
ConvNeXt_feature_286,ConvNeXt,0.02222998
ConvNeXt_feature_638,ConvNeXt,0.022135084
ConvNeXt_feature_732,ConvNeXt,0.022086136
ConvNeXt_feature_253,ConvNeXt,0.022039913
ConvNeXt_feature_1021,ConvNeXt,0.021967847
ConvNeXt_feature_411,ConvNeXt,0.021813344
ConvNeXt_feature_913,ConvNeXt,0.021713076
ConvNeXt_feature_704,ConvNeXt,0.021602288
ConvNeXt_feature_449,ConvNeXt,0.021558287
ConvNeXt_feature_536,ConvNeXt,0.021532467
ConvNeXt_feature_687,ConvNeXt,0.021500083
ConvNeXt_feature_887,ConvNeXt,0.021341898
ConvNeXt_feature_289,ConvNeXt,0.021307975
ConvNeXt_feature_489,ConvNeXt,0.021298314
ConvNeXt_feature_674,ConvNeXt,0.021205535
ConvNeXt_feature_28,ConvNeXt,0.021182299
ConvNeXt_feature_352,ConvNeXt,0.021143382
ConvNeXt_feature_928,ConvNeXt,0.021071002
ConvNeXt_feature_192,ConvNeXt,0.021010118
ConvNeXt_feature_764,ConvNeXt,0.020840239
ConvNeXt_feature_406,ConvNeXt,0.020835819
ConvNeXt_feature_603,ConvNeXt,0.020815993
ConvNeXt_feature_379,ConvNeXt,0.020790106
ConvNeXt_feature_548,ConvNeXt,0.020648569
ConvNeXt_feature_293,ConvNeXt,0.02058278
ConvNeXt_feature_629,ConvNeXt,0.020420719
ConvNeXt_feature_46,ConvNeXt,0.020289116
ConvNeXt_feature_696,ConvNeXt,0.02025588
ConvNeXt_feature_768,ConvNeXt,0.020234665
ConvNeXt_feature_373,ConvNeXt,0.02018788
ConvNeXt_feature_801,ConvNeXt,0.020028612
ConvNeXt_feature_366,ConvNeXt,0.0200156
ConvNeXt_feature_626,ConvNeXt,0.02000585
ConvNeXt_feature_3,ConvNeXt,0.02000017
ConvNeXt_feature_675,ConvNeXt,0.019984424
ConvNeXt_feature_328,ConvNeXt,0.019962523
ConvNeXt_feature_830,ConvNeXt,0.019898921
ConvNeXt_feature_386,ConvNeXt,0.019866157
ConvNeXt_feature_342,ConvNeXt,0.019844983
ConvNeXt_feature_232,ConvNeXt,0.01973633
ConvNeXt_feature_18,ConvNeXt,0.019700892
ConvNeXt_feature_995,ConvNeXt,0.01964093
ConvNeXt_feature_838,ConvNeXt,0.019440075
ConvNeXt_feature_747,ConvNeXt,0.019394122
ConvNeXt_feature_394,ConvNeXt,0.01936882
ConvNeXt_feature_730,ConvNeXt,0.019294493
ConvNeXt_feature_395,ConvNeXt,0.019265609
ConvNeXt_feature_1002,ConvNeXt,0.019209372
ConvNeXt_feature_348,ConvNeXt,0.01910873
ConvNeXt_feature_848,ConvNeXt,0.01909032
ConvNeXt_feature_720,ConvNeXt,0.019058488
ConvNeXt_feature_302,ConvNeXt,0.019047605
ConvNeXt_feature_868,ConvNeXt,0.018921742
ConvNeXt_feature_949,ConvNeXt,0.018785298
ConvNeXt_feature_1007,ConvNeXt,0.018631427
ConvNeXt_feature_1017,ConvNeXt,0.018621596
ConvNeXt_feature_622,ConvNeXt,0.018566264
ConvNeXt_feature_181,ConvNeXt,0.01853344
ConvNeXt_feature_397,ConvNeXt,0.01846423
ConvNeXt_feature_617,ConvNeXt,0.018448511
ConvNeXt_feature_907,ConvNeXt,0.018391766
ConvNeXt_feature_161,ConvNeXt,0.018341195
ConvNeXt_feature_399,ConvNeXt,0.018243497
ConvNeXt_feature_748,ConvNeXt,0.018170536
ConvNeXt_feature_1004,ConvNeXt,0.018052805
ConvNeXt_feature_299,ConvNeXt,0.018047992
ConvNeXt_feature_662,ConvNeXt,0.017966574
ConvNeXt_feature_351,ConvNeXt,0.017948253
ConvNeXt_feature_191,ConvNeXt,0.017937487
ConvNeXt_feature_150,ConvNeXt,0.017875237
ConvNeXt_feature_132,ConvNeXt,0.01755724
ConvNeXt_feature_178,ConvNeXt,0.01724352
ConvNeXt_feature_223,ConvNeXt,0.017189637
ConvNeXt_feature_308,ConvNeXt,0.017102087
ConvNeXt_feature_25,ConvNeXt,0.01708275
ConvNeXt_feature_641,ConvNeXt,0.017072836
ConvNeXt_feature_898,ConvNeXt,0.017047687
ConvNeXt_feature_749,ConvNeXt,0.016994763
ConvNeXt_feature_37,ConvNeXt,0.0169881
ConvNeXt_feature_886,ConvNeXt,0.016978635
ConvNeXt_feature_555,ConvNeXt,0.016977932
ConvNeXt_feature_551,ConvNeXt,0.016919373
ConvNeXt_feature_511,ConvNeXt,0.016853523
ConvNeXt_feature_185,ConvNeXt,0.01670685
ConvNeXt_feature_452,ConvNeXt,0.016702626
ConvNeXt_feature_230,ConvNeXt,0.016682174
ConvNeXt_feature_578,ConvNeXt,0.016675381
ConvNeXt_feature_81,ConvNeXt,0.016630579
ConvNeXt_feature_51,ConvNeXt,0.016616568
ConvNeXt_feature_793,ConvNeXt,0.016571864
ConvNeXt_feature_260,ConvNeXt,0.016404256
ConvNeXt_feature_762,ConvNeXt,0.016382247
ConvNeXt_feature_27,ConvNeXt,0.016378103
ConvNeXt_feature_827,ConvNeXt,0.016369022
ConvNeXt_feature_875,ConvNeXt,0.016344126
ConvNeXt_feature_24,ConvNeXt,0.01633336
ConvNeXt_feature_911,ConvNeXt,0.016228063
ConvNeXt_feature_268,ConvNeXt,0.016212843
ConvNeXt_feature_546,ConvNeXt,0.016101982
ConvNeXt_feature_667,ConvNeXt,0.015947992
ConvNeXt_feature_897,ConvNeXt,0.015904244
ConvNeXt_feature_637,ConvNeXt,0.015898025
ConvNeXt_feature_589,ConvNeXt,0.015858717
ConvNeXt_feature_596,ConvNeXt,0.015834408
ConvNeXt_feature_311,ConvNeXt,0.015814511
ConvNeXt_feature_818,ConvNeXt,0.0157802
ConvNeXt_feature_396,ConvNeXt,0.015728364
ConvNeXt_feature_501,ConvNeXt,0.015663648
ConvNeXt_feature_355,ConvNeXt,0.015653243
ConvNeXt_feature_211,ConvNeXt,0.01559093
ConvNeXt_feature_914,ConvNeXt,0.015506575
ConvNeXt_feature_723,ConvNeXt,0.015485199
ConvNeXt_feature_294,ConvNeXt,0.015480279
ConvNeXt_feature_414,ConvNeXt,0.015436926
ConvNeXt_feature_833,ConvNeXt,0.015329389
ConvNeXt_feature_990,ConvNeXt,0.01529595
ConvNeXt_feature_118,ConvNeXt,0.015246751
ConvNeXt_feature_473,ConvNeXt,0.015195778
ConvNeXt_feature_400,ConvNeXt,0.015162847
ConvNeXt_feature_322,ConvNeXt,0.0151593285
ConvNeXt_feature_63,ConvNeXt,0.0150628565
ConvNeXt_feature_881,ConvNeXt,0.015028568
ConvNeXt_feature_892,ConvNeXt,0.015017788
ConvNeXt_feature_195,ConvNeXt,0.015008028
ConvNeXt_feature_883,ConvNeXt,0.014909435
ConvNeXt_feature_488,ConvNeXt,0.014800137
ConvNeXt_feature_598,ConvNeXt,0.014486357
ConvNeXt_feature_468,ConvNeXt,0.014461486
ConvNeXt_feature_735,ConvNeXt,0.014430222
ConvNeXt_feature_869,ConvNeXt,0.014412964
ConvNeXt_feature_565,ConvNeXt,0.014395614
ConvNeXt_feature_613,ConvNeXt,0.014383215
ConvNeXt_feature_441,ConvNeXt,0.0143756205
ConvNeXt_feature_62,ConvNeXt,0.014373165
ConvNeXt_feature_165,ConvNeXt,0.014362603
ConvNeXt_feature_920,ConvNeXt,0.014347278
ConvNeXt_feature_279,ConvNeXt,0.014346049
ConvNeXt_feature_264,ConvNeXt,0.014319844
ConvNeXt_feature_206,ConvNeXt,0.014289281
ConvNeXt_feature_819,ConvNeXt,0.014260075
ConvNeXt_feature_482,ConvNeXt,0.014243582
ConvNeXt_feature_168,ConvNeXt,0.014233349
ConvNeXt_feature_324,ConvNeXt,0.014209439
ConvNeXt_feature_581,ConvNeXt,0.014193981
ConvNeXt_feature_426,ConvNeXt,0.014089456
ConvNeXt_feature_357,ConvNeXt,0.014074573
ConvNeXt_feature_20,ConvNeXt,0.014038175
ConvNeXt_feature_841,ConvNeXt,0.014008161
ConvNeXt_feature_401,ConvNeXt,0.013962812
ConvNeXt_feature_303,ConvNeXt,0.013941364
ConvNeXt_feature_107,ConvNeXt,0.013912304
ConvNeXt_feature_849,ConvNeXt,0.013906051
ConvNeXt_feature_937,ConvNeXt,0.013898584
ConvNeXt_feature_428,ConvNeXt,0.01386672
ConvNeXt_feature_498,ConvNeXt,0.013833415
ConvNeXt_feature_778,ConvNeXt,0.01379176
ConvNeXt_feature_977,ConvNeXt,0.013695008
ConvNeXt_feature_628,ConvNeXt,0.013689307
ConvNeXt_feature_323,ConvNeXt,0.013619779
ConvNeXt_feature_159,ConvNeXt,0.0135716265
ConvNeXt_feature_500,ConvNeXt,0.01351548
ConvNeXt_feature_149,ConvNeXt,0.01347999
ConvNeXt_feature_740,ConvNeXt,0.013422895
ConvNeXt_feature_263,ConvNeXt,0.013406751
ConvNeXt_feature_424,ConvNeXt,0.0133973975
ConvNeXt_feature_872,ConvNeXt,0.013330579
ConvNeXt_feature_602,ConvNeXt,0.0133204805
ConvNeXt_feature_499,ConvNeXt,0.013314982
ConvNeXt_feature_241,ConvNeXt,0.013230701
ConvNeXt_feature_213,ConvNeXt,0.013222356
ConvNeXt_feature_41,ConvNeXt,0.013169501
ConvNeXt_feature_700,ConvNeXt,0.01312514
ConvNeXt_feature_463,ConvNeXt,0.012983468
ConvNeXt_feature_122,ConvNeXt,0.0129794255
ConvNeXt_feature_623,ConvNeXt,0.012925901
ConvNeXt_feature_751,ConvNeXt,0.012911863
ConvNeXt_feature_604,ConvNeXt,0.012800111
ConvNeXt_feature_653,ConvNeXt,0.012731866
ConvNeXt_feature_758,ConvNeXt,0.012662831
ConvNeXt_feature_276,ConvNeXt,0.0126511315
ConvNeXt_feature_26,ConvNeXt,0.012645107
ConvNeXt_feature_987,ConvNeXt,0.012637348
ConvNeXt_feature_224,ConvNeXt,0.012608645
ConvNeXt_feature_229,ConvNeXt,0.012607487
ConvNeXt_feature_423,ConvNeXt,0.012464817
ConvNeXt_feature_806,ConvNeXt,0.012448521
ConvNeXt_feature_453,ConvNeXt,0.012365271
ConvNeXt_feature_339,ConvNeXt,0.012338224
ConvNeXt_feature_75,ConvNeXt,0.012322242
ConvNeXt_feature_794,ConvNeXt,0.012278934
ConvNeXt_feature_816,ConvNeXt,0.012218492
ConvNeXt_feature_60,ConvNeXt,0.012201722
ConvNeXt_feature_759,ConvNeXt,0.012178433
ConvNeXt_feature_47,ConvNeXt,0.0121280905
ConvNeXt_feature_916,ConvNeXt,0.012103174
ConvNeXt_feature_752,ConvNeXt,0.0120983785
ConvNeXt_feature_136,ConvNeXt,0.012064097
ConvNeXt_feature_248,ConvNeXt,0.012053101
ConvNeXt_feature_183,ConvNeXt,0.012011752
ConvNeXt_feature_4,ConvNeXt,0.01198592
ConvNeXt_feature_924,ConvNeXt,0.0118436385
ConvNeXt_feature_175,ConvNeXt,0.011816291
ConvNeXt_feature_137,ConvNeXt,0.0117241135
ConvNeXt_feature_300,ConvNeXt,0.011723742
ConvNeXt_feature_88,ConvNeXt,0.01168405
ConvNeXt_feature_160,ConvNeXt,0.011676657
ConvNeXt_feature_233,ConvNeXt,0.011645059
ConvNeXt_feature_891,ConvNeXt,0.011570548
ConvNeXt_feature_117,ConvNeXt,0.011551066
ConvNeXt_feature_577,ConvNeXt,0.011519797
ConvNeXt_feature_254,ConvNeXt,0.011460383
ConvNeXt_feature_865,ConvNeXt,0.01139753
ConvNeXt_feature_404,ConvNeXt,0.011359629
ConvNeXt_feature_392,ConvNeXt,0.011354917
ConvNeXt_feature_282,ConvNeXt,0.011349218
ConvNeXt_feature_825,ConvNeXt,0.011270756
ConvNeXt_feature_280,ConvNeXt,0.011139763
ConvNeXt_feature_693,ConvNeXt,0.011123116
ConvNeXt_feature_53,ConvNeXt,0.01103074
ConvNeXt_feature_326,ConvNeXt,0.011026276
ConvNeXt_feature_485,ConvNeXt,0.010966513
ConvNeXt_feature_787,ConvNeXt,0.010923632
ConvNeXt_feature_699,ConvNeXt,0.0108940825
ConvNeXt_feature_866,ConvNeXt,0.010891097
ConvNeXt_feature_843,ConvNeXt,0.010883704
ConvNeXt_feature_984,ConvNeXt,0.010859886
ConvNeXt_feature_134,ConvNeXt,0.01079973
ConvNeXt_feature_847,ConvNeXt,0.010738785
ConvNeXt_feature_575,ConvNeXt,0.010737977
ConvNeXt_feature_582,ConvNeXt,0.010731551
ConvNeXt_feature_43,ConvNeXt,0.010604715
ConvNeXt_feature_212,ConvNeXt,0.010569697
ConvNeXt_feature_633,ConvNeXt,0.010483803
ConvNeXt_feature_878,ConvNeXt,0.01047419
ConvNeXt_feature_789,ConvNeXt,0.010446763
ConvNeXt_feature_358,ConvNeXt,0.01040448
ConvNeXt_feature_769,ConvNeXt,0.010368597
ConvNeXt_feature_440,ConvNeXt,0.010330353
ConvNeXt_feature_786,ConvNeXt,0.0103270775
ConvNeXt_feature_427,ConvNeXt,0.01032015
ConvNeXt_feature_249,ConvNeXt,0.010267162
ConvNeXt_feature_970,ConvNeXt,0.010211205
ConvNeXt_feature_788,ConvNeXt,0.010205172
ConvNeXt_feature_821,ConvNeXt,0.0101789925
ConvNeXt_feature_692,ConvNeXt,0.01010962
ConvNeXt_feature_166,ConvNeXt,0.010104619
ConvNeXt_feature_306,ConvNeXt,0.010096616
ConvNeXt_feature_711,ConvNeXt,0.010073772
ConvNeXt_feature_208,ConvNeXt,0.010047069
ConvNeXt_feature_871,ConvNeXt,0.010036486
ConvNeXt_feature_945,ConvNeXt,0.010005359
ConvNeXt_feature_345,ConvNeXt,0.0099553
ConvNeXt_feature_689,ConvNeXt,0.009894399
ConvNeXt_feature_173,ConvNeXt,0.00976329
ConvNeXt_feature_933,ConvNeXt,0.009761763
ConvNeXt_feature_297,ConvNeXt,0.009753357
ConvNeXt_feature_917,ConvNeXt,0.009745165
ConvNeXt_feature_436,ConvNeXt,0.009704405
ConvNeXt_feature_106,ConvNeXt,0.009678597
ConvNeXt_feature_76,ConvNeXt,0.0096268
ConvNeXt_feature_903,ConvNeXt,0.009545897
ConvNeXt_feature_261,ConvNeXt,0.00953214
ConvNeXt_feature_329,ConvNeXt,0.009506124
ConvNeXt_feature_999,ConvNeXt,0.00936302
ConvNeXt_feature_846,ConvNeXt,0.009356688
